freq,word,a1,a2,a3,a4,b1,b2,b3,b4,p1,p2,p3,p4,q1,q2,q3,q4
1334,坦克車,w03,dk4,tk,,,,,,ㄊㄢˇ,ㄎㄜˋ,ㄔㄜ,,,,,
1335,槍砲彈藥,fu;,ql4,204,ul4,,,,,ㄑㄧㄤ,ㄆㄠˋ,ㄉㄢˋ,ㄧㄠˋ,,,,
1336,飛彈,zo,204,,,,,,,ㄈㄟ,ㄉㄢˋ,,,,,,
1337,大砲,284,ql4,,,,,,,ㄉㄚˋ,ㄆㄠˋ,,,,,,
1338,巡洋艦,vmp6,u;6,ru04,,,,,,ㄒㄩㄣˊ,ㄧㄤˊ,ㄐㄧㄢˋ,,,,,
1339,潛水艇,fu06,gjo3,wu/3,,,,,,ㄑㄧㄢˊ,ㄕㄨㄟˇ,ㄊㄧㄥˇ,,,,,
1340,陸海空,xj4,c93,dj/,,,,,,ㄌㄨˋ,ㄏㄞˇ,ㄎㄨㄥ,,,,,
1341,雷射,xo6,gk4,,,,,,,ㄌㄟˊ,ㄕㄜˋ,,,,,,
1342,太空梭,w94,dj/,nji,,,,,,ㄊㄞˋ,ㄎㄨㄥ,ㄙㄨㄛ,,,,,
1343,飛碟,zo,"2u,6",,,,,,,ㄈㄟ,ㄉㄧㄝˊ,,,,,,
1344,火箭,cji3,ru04,,,,,,,ㄏㄨㄛˇ,ㄐㄧㄢˋ,,,,,,
1345,外星人,j94,vu/,bp6,,,,,,ㄨㄞˋ,ㄒㄧㄥ,ㄖㄣˊ,,,,,
1346,宇宙,m3,5.4,,,,,,,ㄩˇ,ㄓㄡˋ,,,,,,
1347,時間,g6,ru0,,,,,,,ㄕˊ,ㄐㄧㄢ,,,,,,
1348,空間,dj/,ru0,,,,,,,ㄎㄨㄥ,ㄐㄧㄢ,,,,,,
1349,大氣層,284,fu4,h/6,,,,,,ㄉㄚˋ,ㄑㄧˋ,ㄘㄥˊ,,,,,
1350,地心引力,2u4,vup,up3,xu4,,,,,ㄉㄧˋ,ㄒㄧㄣ,ㄧㄣˇ,ㄌㄧˋ,,,,
1351,赤道,t4,2l4,,,,,,,ㄔˋ,ㄉㄠˋ,,,,,,
1352,經度,ru/,2j4,,,,,,,ㄐㄧㄥ,ㄉㄨˋ,,,,,,
1353,緯度,jo3,2j4,,,,,,,ㄨㄟˇ,ㄉㄨˋ,,,,,,
1354,南極,s06,ru6,,,,,,,ㄋㄢˊ,ㄐㄧˊ,,,,,,
1355,北極,1o3,ru6,,,,,,,ㄅㄟˇ,ㄐㄧˊ,,,,,,
1356,熱帶,bk4,294,,,,,,,ㄖㄜˋ,ㄉㄞˋ,,,,,,
1357,亞熱帶,u83,bk4,294,,,,,,ㄧㄚˇ,ㄖㄜˋ,ㄉㄞˋ,,,,,
1358,溫帶,jp,294,,,,,,,ㄨㄣ,ㄉㄞˋ,,,,,,
1359,寒帶,c06,294,,,,,,,ㄏㄢˊ,ㄉㄞˋ,,,,,,
1360,水星,gjo3,vu/,,,,,,,ㄕㄨㄟˇ,ㄒㄧㄥ,,,,,,
1361,金星,rup,vu/,,,,,,,ㄐㄧㄣ,ㄒㄧㄥ,,,,,,
1362,地球,2u4,fu.6,,,,,,,ㄉㄧˋ,ㄑㄧㄡˊ,,,,,,
1363,火星,cji3,vu/,,,,,,,ㄏㄨㄛˇ,ㄒㄧㄥ,,,,,,
1364,木星,aj4,vu/,,,,,,,ㄇㄨˋ,ㄒㄧㄥ,,,,,,
1365,土星,wj3,vu/,,,,,,,ㄊㄨˇ,ㄒㄧㄥ,,,,,,
1366,天王星,wu0,j;6,vu/,,,,,,ㄊㄧㄢ,ㄨㄤˊ,ㄒㄧㄥ,,,,,
1367,海王星,c93,j;6,vu/,,,,,,ㄏㄞˇ,ㄨㄤˊ,ㄒㄧㄥ,,,,,
1368,冥王星,au/6,j;6,vu/,,,,,,ㄇㄧㄥˊ,ㄨㄤˊ,ㄒㄧㄥ,,,,,
1369,月球,"m,4",fu.6,,,,,,,ㄩㄝˋ,ㄑㄧㄡˊ,,,,,,
1370,人造衛星,bp6,yl4,jo4,vu/,,,,,ㄖㄣˊ,ㄗㄠˋ,ㄨㄟˋ,ㄒㄧㄥ,,,,
1371,星座,vu/,yji4,,,,,,,ㄒㄧㄥ,ㄗㄨㄛˋ,,,,,,
1372,太陽系,w94,u;6,vu4,,,,,,ㄊㄞˋ,ㄧㄤˊ,ㄒㄧˋ,,,,,
1373,銀河,up6,ck6,,,,,,,ㄧㄣˊ,ㄏㄜˊ,,,,,,
1374,黑洞,co,2j/4,,,,,,,ㄏㄟ,ㄉㄨㄥˋ,,,,,,
1375,台灣,w96,j0,,,,,,,ㄊㄞˊ,ㄨㄢ,,,,,,
1376,澎湖,q/6,cj6,,,,,,,ㄆㄥˊ,ㄏㄨˊ,,,,,,
1377,金門,rup,ap6,,,,,,,ㄐㄧㄣ,ㄇㄣˊ,,,,,,
1378,馬祖,a83,yj3,,,,,,,ㄇㄚˇ,ㄗㄨˇ,,,,,,
1379,基隆,ru,xj/6,,,,,,,ㄐㄧ,ㄌㄨㄥˊ,,,,,,
1380,宜蘭,u6,x06,,,,,,,ㄧˊ,ㄌㄢˊ,,,,,,
1381,花蓮,cj8,xu06,,,,,,,ㄏㄨㄚ,ㄌㄧㄢˊ,,,,,,
1382,台東,w96,2j/,,,,,,,ㄊㄞˊ,ㄉㄨㄥ,,,,,,
1383,台北,w96,1o3,,,,,,,ㄊㄞˊ,ㄅㄟˇ,,,,,,
1384,新北,vup,1o3,,,,,,,ㄒㄧㄣ,ㄅㄟˇ,,,,,,
1385,桃園,wl6,m06,,,,,,,ㄊㄠˊ,ㄩㄢˊ,,,,,,
1386,新竹,vup,5j6,,,,,,,ㄒㄧㄣ,ㄓㄨˊ,,,,,,
1387,苗栗,aul6,xu4,,,,,,,ㄇㄧㄠˊ,ㄌㄧˋ,,,,,,
1388,台中,w96,5j/,,,,,,,ㄊㄞˊ,ㄓㄨㄥ,,,,,,
1389,彰化,5;,cj84,,,,,,,ㄓㄤ,ㄏㄨㄚˋ,,,,,,
1390,南投,s06,w.6,,,,,,,ㄋㄢˊ,ㄊㄡˊ,,,,,,
1391,雲林,mp6,xup6,,,,,,,ㄩㄣˊ,ㄌㄧㄣˊ,,,,,,
1392,嘉義,ru8,u4,,,,,,,ㄐㄧㄚ,ㄧˋ,,,,,,
1393,台南,w96,s06,,,,,,,ㄊㄞˊ,ㄋㄢˊ,,,,,,
1394,高雄,el,vm/6,,,,,,,ㄍㄠ,ㄒㄩㄥˊ,,,,,,
1395,屏東,qu/6,2j/,,,,,,,ㄆㄧㄥˊ,ㄉㄨㄥ,,,,,,
1396,美國,ao3,eji6,,,,,,,ㄇㄟˇ,ㄍㄨㄛˊ,,,,,,
1397,日本,b4,1p3,,,,,,,ㄖˋ,ㄅㄣˇ,,,,,,
1398,韓國,c06,eji6,,,,,,,ㄏㄢˊ,ㄍㄨㄛˊ,,,,,,
1399,中國,5j/,eji6,,,,,,,ㄓㄨㄥ,ㄍㄨㄛˊ,,,,,,
1400,香港,vu;,e;3,,,,,,,ㄒㄧㄤ,ㄍㄤˇ,,,,,,
1401,帛琉,1i6,xu.6,,,,,,,ㄅㄛˊ,ㄌㄧㄡˊ,,,,,,
1402,菲律賓,zo,xm4,1up,,,,,,ㄈㄟ,ㄌㄩˋ,ㄅㄧㄣ,,,,,
1403,印尼,up4,su6,,,,,,,ㄧㄣˋ,ㄋㄧˊ,,,,,,
1404,馬來西亞,a83,x96,vu,u83,a83,x96,vu,u84,ㄇㄚˇ,ㄌㄞˊ,ㄒㄧ,ㄧㄚˇ,ㄇㄚˇ,ㄌㄞˊ,ㄒㄧ,ㄧㄚˋ
1405,越南,"m,4",s06,,,,,,,ㄩㄝˋ,ㄋㄢˊ,,,,,,
1406,泰國,w94,eji6,,,,,,,ㄊㄞˋ,ㄍㄨㄛˊ,,,,,,
1407,緬甸,au03,2u04,,,,,,,ㄇㄧㄢˇ,ㄉㄧㄢˋ,,,,,,
1408,英國,u/,eji6,,,,,,,ㄧㄥ,ㄍㄨㄛˊ,,,,,,
1409,法國,z83,eji6,,,z84,eji6,,,ㄈㄚˇ,ㄍㄨㄛˊ,,,ㄈㄚˋ,ㄍㄨㄛˊ,,
1410,德國,2k6,eji6,,,,,,,ㄉㄜˊ,ㄍㄨㄛˊ,,,,,,
1411,俄羅斯,k4,xji6,n,,,,,,ㄜˋ,ㄌㄨㄛˊ,ㄙ,,,,,
1412,西班牙,vu,10,u86,,,,,,ㄒㄧ,ㄅㄢ,ㄧㄚˊ,,,,,
1413,葡萄牙,qj6,wl6,u86,,,,,,ㄆㄨˊ,ㄊㄠˊ,ㄧㄚˊ,,,,,
1414,荷蘭,ck6,x06,,,,,,,ㄏㄜˊ,ㄌㄢˊ,,,,,,
1415,印度,up4,2j4,,,,,,,ㄧㄣˋ,ㄉㄨˋ,,,,,,
1416,夏威夷,vu84,jo,u6,,,,,,ㄒㄧㄚˋ,ㄨㄟ,ㄧˊ,,,,,
1417,老師,xl3,g,,,,,,,ㄌㄠˇ,ㄕ,,,,,,
1418,學生,"vm,6",g/,,,,,,,ㄒㄩㄝˊ,ㄕㄥ,,,,,,
1419,公務員,ej/,j4,m06,,,,,,ㄍㄨㄥ,ㄨˋ,ㄩㄢˊ,,,,,
1420,工人,ej/,bp6,,,,,,,ㄍㄨㄥ,ㄖㄣˊ,,,,,,
1421,商人,g;,bp6,,,,,,,ㄕㄤ,ㄖㄣˊ,,,,,,
1422,廚師,tj6,g,,,,,,,ㄔㄨˊ,ㄕ,,,,,,
1423,醫生,u,g/,,,,,,,ㄧ,ㄕㄥ,,,,,,
1424,護士,cj4,g4,,,,,,,ㄏㄨˋ,ㄕˋ,,,,,,
1425,護理師,cj4,xu3,g,,,,,,ㄏㄨˋ,ㄌㄧˇ,ㄕ,,,,,
1426,藥師,ul4,g,,,,,,,ㄧㄠˋ,ㄕ,,,,,,
1427,律師,xm4,g,,,,,,,ㄌㄩˋ,ㄕ,,,,,,
1428,會計師,dj94,ru4,g,,,,,,ㄎㄨㄞˋ,ㄐㄧˋ,ㄕ,,,,,
1429,和尚,ck6,g;4,,,,,,,ㄏㄜˊ,ㄕㄤˋ,,,,,,
1430,尼姑,su6,ej,,,,,,,ㄋㄧˊ,ㄍㄨ,,,,,,
1431,修女,vu.,sm3,,,,,,,ㄒㄧㄡ,ㄋㄩˇ,,,,,,
1432,牧師,aj4,g,,,,,,,ㄇㄨˋ,ㄕ,,,,,,
1433,長照人員,t;6,5l4,bp6,m06,,,,,ㄔㄤˊ,ㄓㄠˋ,ㄖㄣˊ,ㄩㄢˊ,,,,
1434,經濟學家,ru/,ru4,"vm,6",ru8,,,,,ㄐㄧㄥ,ㄐㄧˋ,ㄒㄩㄝˊ,ㄐㄧㄚ,,,,
1435,工程師,ej/,t/6,g,,,,,,ㄍㄨㄥ,ㄔㄥˊ,ㄕ,,,,,
1436,建築師,ru04,5j6,g,,,,,,ㄐㄧㄢˋ,ㄓㄨˊ,ㄕ,,,,,
1437,水電師傅,gjo3,2u04,g,zj4,,,,,ㄕㄨㄟˇ,ㄉㄧㄢˋ,ㄕ,ㄈㄨˋ,,,,
1438,農夫,sj/6,zj,,,,,,,ㄋㄨㄥˊ,ㄈㄨ,,,,,,
1439,警察,ru/3,t86,,,,,,,ㄐㄧㄥˇ,ㄔㄚˊ,,,,,,
1440,軍人,rmp,bp6,,,,,,,ㄐㄩㄣ,ㄖㄣˊ,,,,,,
1441,消防隊,vul,z;6,2jo4,,,,,,ㄒㄧㄠ,ㄈㄤˊ,ㄉㄨㄟˋ,,,,,
1442,行政人員,vu/6,5/4,bp6,m06,,,,,ㄒㄧㄥˊ,ㄓㄥˋ,ㄖㄣˊ,ㄩㄢˊ,,,,
1443,公務員,ej/,j4,m06,,,,,,ㄍㄨㄥ,ㄨˋ,ㄩㄢˊ,,,,,
1444,郵差,u.6,t9,,,,,,,ㄧㄡˊ,ㄔㄞ,,,,,,
1445,郵務士,u.6,j4,g4,,,,,,ㄧㄡˊ,ㄨˋ,ㄕˋ,,,,,
1446,外送員,j94,nj/4,m06,,,,,,ㄨㄞˋ,ㄙㄨㄥˋ,ㄩㄢˊ,,,,,
1447,保全,1l3,fm06,,,,,,,ㄅㄠˇ,ㄑㄩㄢˊ,,,,,,
1448,保姆,1l3,aj3,,,,,,,ㄅㄠˇ,ㄇㄨˇ,,,,,,
1449,快遞,dj94,2u4,,,,,,,ㄎㄨㄞˋ,ㄉㄧˋ,,,,,,
1450,數學家,gj4,"vm,6",ru8,,,,,,ㄕㄨˋ,ㄒㄩㄝˊ,ㄐㄧㄚ,,,,,
1451,科學家,dk,"vm,6",ru8,,,,,,ㄎㄜ,ㄒㄩㄝˊ,ㄐㄧㄚ,,,,,
1452,研究員,u06,ru.4,m06,,,,,,ㄧㄢˊ,ㄐㄧㄡˋ,ㄩㄢˊ,,,,,
1453,學者,"vm,6",5k3,,,,,,,ㄒㄩㄝˊ,ㄓㄜˇ,,,,,,
1454,專家,5j0,ru8,,,,,,,ㄓㄨㄢ,ㄐㄧㄚ,,,,,,
1455,記者,ru4,5k3,,,,,,,ㄐㄧˋ,ㄓㄜˇ,,,,,,
1456,編輯,1u0,ru6,,,,,,,ㄅㄧㄢ,ㄐㄧˊ,,,,,,
1457,小說家,vul3,gji,ru8,,,,,,ㄒㄧㄠˇ,ㄕㄨㄛ,ㄐㄧㄚ,,,,,
1458,文學家,jp6,"vm,6",ru8,,,,,,ㄨㄣˊ,ㄒㄩㄝˊ,ㄐㄧㄚ,,,,,
1459,漫畫家,a04,cj84,ru8,,,,,,ㄇㄢˋ,ㄏㄨㄚˋ,ㄐㄧㄚ,,,,,
1460,教授,rul4,g.4,,,,,,,ㄐㄧㄠˋ,ㄕㄡˋ,,,,,,
1461,助教,5j4,rul4,,,,,,,ㄓㄨˋ,ㄐㄧㄠˋ,,,,,,
1462,股東,ej3,2j/,,,,,,,ㄍㄨˇ,ㄉㄨㄥ,,,,,,
1463,老闆,xl3,103,,,,,,,ㄌㄠˇ,ㄅㄢˇ,,,,,,
1464,職員,56,m06,,,,,,,ㄓˊ,ㄩㄢˊ,,,,,,
1465,經理,ru/,xu3,,,,,,,ㄐㄧㄥ,ㄌㄧˇ,,,,,,
1466,店員,2u04,m06,,,,,,,ㄉㄧㄢˋ,ㄩㄢˊ,,,,,,
1467,店長,2u04,5;3,,,,,,,ㄉㄧㄢˋ,ㄓㄤˇ,,,,,,
1468,外包,j94,1l,,,,,,,ㄨㄞˋ,ㄅㄠ,,,,,,
1469,兼職,ru0,56,,,,,,,ㄐㄧㄢ,ㄓˊ,,,,,,
1470,打工,283,ej/,,,,,,,ㄉㄚˇ,ㄍㄨㄥ,,,,,,
1471,上班,g;4,10,,,,,,,ㄕㄤˋ,ㄅㄢ,,,,,,
1472,下班,vu84,10,,,,,,,ㄒㄧㄚˋ,ㄅㄢ,,,,,,
1473,午休,j3,vu.,,,,,,,ㄨˇ,ㄒㄧㄡ,,,,,,
1474,請假,fu/3,ru84,,,,,,,ㄑㄧㄥˇ,ㄐㄧㄚˋ,,,,,,
1475,技術,ru4,gj4,,,,,,,ㄐㄧˋ,ㄕㄨˋ,,,,,,
1476,維修,jo6,vu.,,,,,,,ㄨㄟˊ,ㄒㄧㄡ,,,,,,
1477,開鎖,d9,nji3,,,,,,,ㄎㄞ,ㄙㄨㄛˇ,,,,,,
1478,清理,fu/,xu3,,,,,,,ㄑㄧㄥ,ㄌㄧˇ,,,,,,
1479,建造,ru04,yl4,,,,,,,ㄐㄧㄢˋ,ㄗㄠˋ,,,,,,
1480,設計,gk4,ru4,,,,,,,ㄕㄜˋ,ㄐㄧˋ,,,,,,
1481,規劃,ejo,cj84,,,,,,,ㄍㄨㄟ,ㄏㄨㄚˋ,,,,,,
1482,寫字,"vu,3",y4,,,,,,,ㄒㄧㄝˇ,ㄗˋ,,,,,,
1483,作文,yji4,jp6,,,,,,,ㄗㄨㄛˋ,ㄨㄣˊ,,,,,,
1484,搬運,10,mp4,,,,,,,ㄅㄢ,ㄩㄣˋ,,,,,,
1485,駕駛,ru84,g3,,,,,,,ㄐㄧㄚˋ,ㄕˇ,,,,,,
1486,觀測,ej0,hk4,,,,,,,ㄍㄨㄢ,ㄘㄜˋ,,,,,,
1487,實驗,g6,u04,,,,,,,ㄕˊ,ㄧㄢˋ,,,,,,
1488,調查,2ul4,t86,,,,,,,ㄉㄧㄠˋ,ㄔㄚˊ,,,,,,
1489,考古,dl3,ej3,,,,,,,ㄎㄠˇ,ㄍㄨˇ,,,,,,
1490,保存,1l3,hjp6,,,,,,,ㄅㄠˇ,ㄘㄨㄣˊ,,,,,,
1491,鑒定,ru04,2u/4,,,,,,,ㄐㄧㄢˋ,ㄉㄧㄥˋ,,,,,,
1492,校對,rul4,2jo4,,,,,,,ㄐㄧㄠˋ,ㄉㄨㄟˋ,,,,,,
1493,檢查,ru03,t86,,,,,,,ㄐㄧㄢˇ,ㄔㄚˊ,,,,,,
1494,排列,q96,"xu,4",,,,,,,ㄆㄞˊ,ㄌㄧㄝˋ,,,,,,
1495,分類,zp,xo4,,,,,,,ㄈㄣ,ㄌㄟˋ,,,,,,
1496,尋找,vmp6,5l3,,,,,,,ㄒㄩㄣˊ,ㄓㄠˇ,,,,,,
1497,測試,hk4,g4,,,,,,,ㄘㄜˋ,ㄕˋ,,,,,,
1498,發現,z8,vu04,,,,,,,ㄈㄚ,ㄒㄧㄢˋ,,,,,,
1499,探索,w04,nji3,,,,,,,ㄊㄢˋ,ㄙㄨㄛˇ,,,,,,
1500,冒險,al4,vu03,,,,,,,ㄇㄠˋ,ㄒㄧㄢˇ,,,,,,
1501,記錄,ru4,xj4,,,,,,,ㄐㄧˋ,ㄌㄨˋ,,,,,,
1502,記憶,ru4,u4,,,,,,,ㄐㄧˋ,ㄧˋ,,,,,,
1503,操作,hl,yji4,,,,,,,ㄘㄠ,ㄗㄨㄛˋ,,,,,,
1504,組合,yj3,ck6,,,,,,,ㄗㄨˇ,ㄏㄜˊ,,,,,,
1505,拆卸,t9,"vu,4",,,,,,,ㄔㄞ,ㄒㄧㄝˋ,,,,,,
1506,配送,qo4,nj/4,,,,,,,ㄆㄟˋ,ㄙㄨㄥˋ,,,,,,
1507,服務,zj6,j4,,,,,,,ㄈㄨˊ,ㄨˋ,,,,,,
1508,安排,0,q96,,,,,,,ㄢ,ㄆㄞˊ,,,,,,
1509,計時,ru4,g6,,,,,,,ㄐㄧˋ,ㄕˊ,,,,,,
1510,調整,wul6,5/3,,,,,,,ㄊㄧㄠˊ,ㄓㄥˇ,,,,,,
1511,作業,yji4,"u,4",,,,,,,ㄗㄨㄛˋ,ㄧㄝˋ,,,,,,
1512,企畫,fu4,cj84,,,,,,,ㄑㄧˋ,ㄏㄨㄚˋ,,,,,,
1513,執行,56,vu/6,,,,,,,ㄓˊ,ㄒㄧㄥˊ,,,,,,
1514,呈現,t/6,vu04,,,,,,,ㄔㄥˊ,ㄒㄧㄢˋ,,,,,,
1515,顯示,vu03,g4,,,,,,,ㄒㄧㄢˇ,ㄕˋ,,,,,,
1516,黏貼,su06,"wu,",,,,,,,ㄋㄧㄢˊ,ㄊㄧㄝ,,,,,,
1517,剪裁,ru03,h96,,,,,,,ㄐㄧㄢˇ,ㄘㄞˊ,,,,,,
1518,拼湊,qup,h.4,,,,,,,ㄆㄧㄣ,ㄘㄡˋ,,,,,,
1519,巡邏,vmp6,xji6,,,,,,,ㄒㄩㄣˊ,ㄌㄨㄛˊ,,,,,,
1520,攻擊,ej/,ru6,,,,,,,ㄍㄨㄥ,ㄐㄧˊ,,,,,,
1521,防守,z;6,g.3,,,,,,,ㄈㄤˊ,ㄕㄡˇ,,,,,,
1522,解決,"ru,3","rm,6",,,,,,,ㄐㄧㄝˇ,ㄐㄩㄝˊ,,,,,,
1523,增加,y/,ru8,,,,,,,ㄗㄥ,ㄐㄧㄚ,,,,,,
1524,減少,ru03,gl3,,,,,,,ㄐㄧㄢˇ,ㄕㄠˇ,,,,,,
1525,拍攝,q9,gk4,,,,,,,ㄆㄞ,ㄕㄜˋ,,,,,,
1526,清洗,fu/,vu3,,,,,,,ㄑㄧㄥ,ㄒㄧˇ,,,,,,
1527,抹除,ai3,tj6,,,,,,,ㄇㄛˇ,ㄔㄨˊ,,,,,,
1528,接受,"ru,",g.4,,,,,,,ㄐㄧㄝ,ㄕㄡˋ,,,,,,
1529,拒絕,rm4,"rm,6",,,,,,,ㄐㄩˋ,ㄐㄩㄝˊ,,,,,,
1530,請求,fu/3,fu.6,,,,,,,ㄑㄧㄥˇ,ㄑㄧㄡˊ,,,,,,
1531,完成,j06,t/6,,,,,,,ㄨㄢˊ,ㄔㄥˊ,,,,,,
1532,協助,"vu,6",5j4,,,,,,,ㄒㄧㄝˊ,ㄓㄨˋ,,,,,,
1533,延長,u06,t;6,,,,,,,ㄧㄢˊ,ㄔㄤˊ,,,,,,
1534,輸入,gj,bj4,,,,,,,ㄕㄨ,ㄖㄨˋ,,,,,,
1535,輸出,gj,tj,,,,,,,ㄕㄨ,ㄔㄨ,,,,,,
1536,影印,u/3,up4,,,,,,,ㄧㄥˇ,ㄧㄣˋ,,,,,,
1537,辦理,104,xu3,,,,,,,ㄅㄢˋ,ㄌㄧˇ,,,,,,
1538,拜訪,194,z;3,,,,,,,ㄅㄞˋ,ㄈㄤˇ,,,,,,
1539,存錢,hjp6,fu06,,,,,,,ㄘㄨㄣˊ,ㄑㄧㄢˊ,,,,,,
1540,借錢,"ru,4",fu06,,,,,,,ㄐㄧㄝˋ,ㄑㄧㄢˊ,,,,,,
1541,貸款,294,dj03,,,,,,,ㄉㄞˋ,ㄎㄨㄢˇ,,,,,,
1542,分析,zp,vu,,,,,,,ㄈㄣ,ㄒㄧ,,,,,,
1543,預言,m4,u06,,,,,,,ㄩˋ,ㄧㄢˊ,,,,,,
1544,補救,1j3,ru.4,,,,,,,ㄅㄨˇ,ㄐㄧㄡˋ,,,,,,
1545,收拾,g.,g6,,,,,,,ㄕㄡ,ㄕˊ,,,,,,
1546,動物,2j/4,j4,,,,,,,ㄉㄨㄥˋ,ㄨˋ,,,,,,
1547,獅子,g,y7,,,,,,,ㄕ,ㄗ˙,,,,,,
1548,老虎,xl3,cj3,,,,,,,ㄌㄠˇ,ㄏㄨˇ,,,,,,
1549,大象,284,vu;4,,,,,,,ㄉㄚˋ,ㄒㄧㄤˋ,,,,,,
1550,鱷魚,k4,m6,,,,,,,ㄜˋ,ㄩˊ,,,,,,
1551,長臂猿,t;6,1u4,m06,,t;6,1o4,m06,,ㄔㄤˊ,ㄅㄧˋ,ㄩㄢˊ,,ㄔㄤˊ,ㄅㄟˋ,ㄩㄢˊ,
1552,台灣獼猴,w96,j0,au6,c.6,,,,,ㄊㄞˊ,ㄨㄢ,ㄇㄧˊ,ㄏㄡˊ,,,,
1553,紅毛猩猩,cj/6,al6,vu/,vu/,,,,,ㄏㄨㄥˊ,ㄇㄠˊ,ㄒㄧㄥ,ㄒㄧㄥ,,,,
1554,彩面山魈,h93,au04,g0,vul,,,,,ㄘㄞˇ,ㄇㄧㄢˋ,ㄕㄢ,ㄒㄧㄠ,,,,
1555,羊駝,u;6,wji6,,,,,,,ㄧㄤˊ,ㄊㄨㄛˊ,,,,,,
1556,山羊,g0,u;6,,,,,,,ㄕㄢ,ㄧㄤˊ,,,,,,
1557,綿羊,au06,u;6,,,,,,,ㄇㄧㄢˊ,ㄧㄤˊ,,,,,,
1558,馬來貘,a83,x96,ai4,,,,,,ㄇㄚˇ,ㄌㄞˊ,ㄇㄛˋ,,,,,
1559,台灣黑熊,w96,j0,co,vm/6,,,,,ㄊㄞˊ,ㄨㄢ,ㄏㄟ,ㄒㄩㄥˊ,,,,
1560,河馬,ck6,a83,,,,,,,ㄏㄜˊ,ㄇㄚˇ,,,,,,
1561,長頸鹿,t;6,ru/3,xj4,,,,,,ㄔㄤˊ,ㄐㄧㄥˇ,ㄌㄨˋ,,,,,
1562,貓熊,al,vm/6,,,,,,,ㄇㄠ,ㄒㄩㄥˊ,,,,,,
1563,無尾熊,j6,jo3,vm/6,,,,,,ㄨˊ,ㄨㄟˇ,ㄒㄩㄥˊ,,,,,
1564,浣熊,j03,vm/6,,,cj03,vm/6,,,ㄨㄢˇ,ㄒㄩㄥˊ,,,ㄏㄨㄢˇ,ㄒㄩㄥˊ,,
1565,馬來熊,a83,x96,vm/6,,,,,,ㄇㄚˇ,ㄌㄞˊ,ㄒㄩㄥˊ,,,,,
1566,袋鼠,294,gj3,,,,,,,ㄉㄞˋ,ㄕㄨˇ,,,,,,
1567,狐狸,cj6,xu6,,,,,,,ㄏㄨˊ,ㄌㄧˊ,,,,,,
1568,狐獴,cj6,a/6,,,,,,,ㄏㄨˊ,ㄇㄥˊ,,,,,,
1569,花豹,cj8,1l4,,,,,,,ㄏㄨㄚ,ㄅㄠˋ,,,,,,
1570,駱駝,xji4,wji6,,,,,,,ㄌㄨㄛˋ,ㄊㄨㄛˊ,,,,,,
1571,斑馬,10,a83,,,,,,,ㄅㄢ,ㄇㄚˇ,,,,,,
1572,犀牛,vu,su.6,,,,,,,ㄒㄧ,ㄋㄧㄡˊ,,,,,,
1573,老鼠,xl3,gj3,,,,,,,ㄌㄠˇ,ㄕㄨˇ,,,,,,
1574,松鼠,nj/,gj3,,,,,,,ㄙㄨㄥ,ㄕㄨˇ,,,,,,
1575,青竹絲,fu/,5j6,n,,,,,,ㄑㄧㄥ,ㄓㄨˊ,ㄙ,,,,,
1576,眼鏡蛇,u03,ru/4,gk6,,,,,,ㄧㄢˇ,ㄐㄧㄥˋ,ㄕㄜˊ,,,,,
1577,百步蛇,193,1j4,gk6,,,,,,ㄅㄞˇ,ㄅㄨˋ,ㄕㄜˊ,,,,,
1578,雨傘節,m3,n03,"ru,6",,,,,,ㄩˇ,ㄙㄢˇ,ㄐㄧㄝˊ,,,,,
1579,龜殼花,ejo,dk6,cj8,,,,,,ㄍㄨㄟ,ㄎㄜˊ,ㄏㄨㄚ,,,,,
1580,鳥類,sul3,xo4,,,,,,,ㄋㄧㄠˇ,ㄌㄟˋ,,,,,,
1581,紅鶴,cj/6,ck4,,,,,,,ㄏㄨㄥˊ,ㄏㄜˋ,,,,,,
1582,鴿子,ek,y7,,,,,,,ㄍㄜ,ㄗ˙,,,,,,
1583,麻雀,a86,"fm,4",,,,,,,ㄇㄚˊ,ㄑㄩㄝˋ,,,,,,
1584,孔雀,dj/3,"fm,4",,,,,,,ㄎㄨㄥˇ,ㄑㄩㄝˋ,,,,,,
1585,喜鵲,vu3,"fm,4",,,,,,,ㄒㄧˇ,ㄑㄩㄝˋ,,,,,,
1586,天鵝,wu0,k6,,,,,,,ㄊㄧㄢ,ㄜˊ,,,,,,
1587,食火雞,g6,cji3,ru,,,,,,ㄕˊ,ㄏㄨㄛˇ,ㄐㄧ,,,,,
1588,老鷹,xl3,u/,,,,,,,ㄌㄠˇ,ㄧㄥ,,,,,,
1589,鵜鶘,wu6,cj6,,,,,,,ㄊㄧˊ,ㄏㄨˊ,,,,,,
1590,企鵝,fu4,k6,,,,,,,ㄑㄧˋ,ㄜˊ,,,,,,
1591,翠鳥,hjo4,sul3,,,,,,,ㄘㄨㄟˋ,ㄋㄧㄠˇ,,,,,,
1592,大嘴鳥,284,yjo3,sul3,,,,,,ㄉㄚˋ,ㄗㄨㄟˇ,ㄋㄧㄠˇ,,,,,
1593,帝稚,2u4,54,,,,,,,ㄉㄧˋ,ㄓˋ,,,,,,
1594,白鷺鷥,196,xj4,n,,,,,,ㄅㄞˊ,ㄌㄨˋ,ㄙ,,,,,
